"","subject","slOrder","pfOrder","languageA","languageB","SL1correct","SL2correct","PF1avg","PF2avg","SLtype","SLcorrect","PFtype","PFavg"
"193","fJ3Jf2RvS",1,2,"English","English",0.452380952380952,0.5,111.25,160,"Unfamiliar",0.5,"Chinese",160
"194","fxexbVHj5",2,1,"English","English",0.428571428571429,0.333333333333333,161.25,191.875,"Unfamiliar",0.428571428571429,"Chinese",161.25
"195","GDJyg1XOj",2,2,"Chinese","Chinese",0.404761904761905,0.714285714285714,119.375,98.125,"Unfamiliar",0.404761904761905,"Chinese",98.125
"196","gWuY53EMT",1,1,"Chinese","Chinese",0.619047619047619,0.523809523809524,107.5,157.5,"Unfamiliar",0.523809523809524,"Chinese",107.5
"197","hep86mJ1m",2,2,"English","English",0.880952380952381,0.976190476190476,116.875,124.375,"Unfamiliar",0.880952380952381,"Chinese",124.375
"198","Hl5O0ZvmZ",2,1,"Chinese","Chinese",0.452380952380952,0.404761904761905,118.75,152.5,"Unfamiliar",0.452380952380952,"Chinese",118.75
"199","HohYiTQ8U",1,1,"Chinese","Chinese",0.571428571428571,0.452380952380952,112.5,156.875,"Unfamiliar",0.452380952380952,"Chinese",112.5
"200","Huq94j4Xu",1,1,"Chinese","Chinese",0.285714285714286,0.428571428571429,143.125,118.75,"Unfamiliar",0.428571428571429,"Chinese",143.125
"201","hVoOSrb7X",1,1,"English","English",0.30952380952381,0.476190476190476,134.375,127.5,"Unfamiliar",0.476190476190476,"Chinese",134.375
"202","I3VkjpbaL",1,1,"English","English",0.357142857142857,0.452380952380952,143.75,155.625,"Unfamiliar",0.452380952380952,"Chinese",143.75
"203","I7WneYgfY",2,2,"English","English",0.357142857142857,0.380952380952381,151.25,131.875,"Unfamiliar",0.357142857142857,"Chinese",131.875
"204","i9PBdVyvR",1,2,"English","English",0.285714285714286,0.476190476190476,98.75,95,"Unfamiliar",0.476190476190476,"Chinese",95
"205","IdHrZOpqW",2,1,"English","English",0.357142857142857,0.380952380952381,133.125,130.625,"Unfamiliar",0.357142857142857,"Chinese",133.125
"206","ih1EFyTVx",1,2,"Chinese","Chinese",0.380952380952381,0.452380952380952,90.9375,72.5,"Unfamiliar",0.452380952380952,"Chinese",72.5
"207","iKg6cAK5F",2,1,"English","English",0.404761904761905,0.452380952380952,105.625,133.125,"Unfamiliar",0.404761904761905,"Chinese",105.625
"208","iKmbi3szA",1,2,"Chinese","Chinese",0.80952380952381,0.619047619047619,145.625,166.875,"Unfamiliar",0.619047619047619,"Chinese",166.875
"209","ItutYrKif",2,2,"English","English",0.523809523809524,0.380952380952381,145,116.25,"Unfamiliar",0.523809523809524,"Chinese",116.25
"210","IVtpjyBeb",1,2,"English","English",0.5,0.452380952380952,141.25,131.25,"Unfamiliar",0.452380952380952,"Chinese",131.25
"211","Izb5Y3AxY",2,2,"English","English",0.452380952380952,0.547619047619048,169.375,181.25,"Unfamiliar",0.452380952380952,"Chinese",181.25
"212","IzLRR2Py3",2,2,"English","Chinese",0.428571428571429,0.571428571428571,150,91.875,"Unfamiliar",0.428571428571429,"Chinese",91.875
"213","j4zeAgtHg",1,1,"English","English",0.523809523809524,0.785714285714286,146.875,102.5,"Unfamiliar",0.785714285714286,"Chinese",146.875
"214","J5NBUJ9j9",1,2,"English","English",0.595238095238095,0.738095238095238,131.25,142.5,"Unfamiliar",0.738095238095238,"Chinese",142.5
"215","jdUNN0C1j",1,1,"Chinese","Chinese",0.380952380952381,0.333333333333333,139.375,130.625,"Unfamiliar",0.333333333333333,"Chinese",139.375
"216","jR9rzaSkD",1,1,"English","English",0.476190476190476,0.80952380952381,135.625,124.375,"Unfamiliar",0.80952380952381,"Chinese",135.625
"217","JWVrKBirU",2,2,"Chinese","Chinese",0.333333333333333,0.738095238095238,136.875,203.125,"Unfamiliar",0.333333333333333,"Chinese",203.125
"218","K29H97Yxg",1,1,"English","English",0.452380952380952,0.380952380952381,141.25,95.625,"Unfamiliar",0.380952380952381,"Chinese",141.25
"219","k7LhKvcZn",2,2,"English","Chinese",0.523809523809524,0.380952380952381,102.5,82.5,"Unfamiliar",0.523809523809524,"Chinese",82.5
"220","KfD6Qcb3d",1,2,"English","English",0.404761904761905,0.476190476190476,122.5,189.375,"Unfamiliar",0.476190476190476,"Chinese",189.375
"221","ko19A3lsF",2,1,"English","English",0.523809523809524,0.5,136.875,141.875,"Unfamiliar",0.523809523809524,"Chinese",136.875
"222","KO6e8jFOa",2,1,"Chinese","Chinese",0.357142857142857,0.738095238095238,105,143.75,"Unfamiliar",0.357142857142857,"Chinese",105
"223","kraLZEntb",1,1,"Chinese","Chinese",0.69047619047619,0.523809523809524,87.5,101.25,"Unfamiliar",0.523809523809524,"Chinese",87.5
"224","KTNq7gI5y",2,1,"Chinese","Chinese",0.5,0.523809523809524,110.625,128.75,"Unfamiliar",0.5,"Chinese",110.625
"225","LBDZk0qa7",2,1,"English","Chinese",0.666666666666667,0.666666666666667,86.875,111.875,"Unfamiliar",0.666666666666667,"Chinese",86.875
"226","LgCBgK19x",1,2,"English","Chinese",0.30952380952381,0.380952380952381,125,101.875,"Unfamiliar",0.380952380952381,"Chinese",101.875
"227","Lu7zlWU5n",1,1,"Chinese","Chinese",0.404761904761905,0.19047619047619,146.25,127.5,"Unfamiliar",0.19047619047619,"Chinese",146.25
"228","lZfgxNWML",1,1,"English","Chinese",0.404761904761905,0.476190476190476,115.625,183.125,"Unfamiliar",0.476190476190476,"Chinese",115.625
"229","m176ySq4O",2,2,"English","English",0.619047619047619,0.642857142857143,81.5625,67.8125,"Unfamiliar",0.619047619047619,"Chinese",67.8125
"230","M6W8jOyme",2,2,"Chinese","Chinese",0.333333333333333,0.547619047619048,140,88.75,"Unfamiliar",0.333333333333333,"Chinese",88.75
"231","MIMvUQ13z",2,1,"Chinese","Chinese",0.428571428571429,0.452380952380952,98.125,144.375,"Unfamiliar",0.428571428571429,"Chinese",98.125
"232","MjbRBsnDb",2,1,"Chinese","Chinese",0.5,0.523809523809524,79.375,135.625,"Unfamiliar",0.5,"Chinese",79.375
"233","mlhY148g5",1,1,"English","English",0.428571428571429,0.452380952380952,128.75,101.875,"Unfamiliar",0.452380952380952,"Chinese",128.75
"234","mqqQX7frK",1,2,"Chinese","Chinese",0.452380952380952,0.452380952380952,123.75,94.375,"Unfamiliar",0.452380952380952,"Chinese",94.375
"235","mS4oKQeLs",1,1,"English","English",0.547619047619048,0.69047619047619,104.375,165.625,"Unfamiliar",0.69047619047619,"Chinese",104.375
"236","MWmVJ84C3",2,1,"Chinese","Chinese",0.523809523809524,0.452380952380952,78.75,180,"Unfamiliar",0.523809523809524,"Chinese",78.75
"237","mxBryyuTF",2,1,"Chinese","Chinese",0.238095238095238,0.428571428571429,75,111.25,"Unfamiliar",0.238095238095238,"Chinese",75
"238","neHVhyDEN",2,1,"Chinese","Chinese",0.523809523809524,0.619047619047619,92.5,137.5,"Unfamiliar",0.523809523809524,"Chinese",92.5
"239","nMdC9xKan",2,1,"English","English",0.5,0.428571428571429,108.125,136.875,"Unfamiliar",0.5,"Chinese",108.125
"240","nMxj8jaxy",2,2,"English","English",0.642857142857143,0.595238095238095,112.5,105,"Unfamiliar",0.642857142857143,"Chinese",105
"241","nomLYcqoS",1,1,"English","Chinese",0.523809523809524,0.357142857142857,93.75,131.875,"Unfamiliar",0.357142857142857,"Chinese",93.75
"242","Nqax0KcLJ",2,1,"English","English",0.452380952380952,0.357142857142857,156.875,172.5,"Unfamiliar",0.452380952380952,"Chinese",156.875
"243","nqe9lzIWt",1,2,"English","English",0.5,0.476190476190476,116.25,176.875,"Unfamiliar",0.476190476190476,"Chinese",176.875
"244","nuUEiA3EL",2,2,"English","English",0.428571428571429,0.285714285714286,185,159.375,"Unfamiliar",0.428571428571429,"Chinese",159.375
"245","NvtmrzWgC",1,1,"Chinese","Chinese",0.5,0.285714285714286,105.625,101.25,"Unfamiliar",0.285714285714286,"Chinese",105.625
"246","O1Ob4gQyf",2,2,"English","English",0.333333333333333,0.642857142857143,104.375,131.875,"Unfamiliar",0.333333333333333,"Chinese",131.875
"247","O8NMVbXn3",2,1,"English","English",0.452380952380952,0.357142857142857,124.375,159.375,"Unfamiliar",0.452380952380952,"Chinese",124.375
"248","oE4N12vN7",1,2,"English","English",0.380952380952381,0.404761904761905,156.875,NA,"Unfamiliar",0.404761904761905,"Chinese",278.125
"249","Oh7uvC3D5",1,1,"English","English",0.5,0.404761904761905,186.875,188.125,"Unfamiliar",0.404761904761905,"Chinese",186.875
"250","oQ4HG4aqP",1,2,"English","English",0.357142857142857,0.476190476190476,121.875,148.75,"Unfamiliar",0.476190476190476,"Chinese",148.75
"251","OrsHqz49K",2,1,"English","English",0.619047619047619,0.333333333333333,107.5,173.75,"Unfamiliar",0.619047619047619,"Chinese",107.5
"252","Ov4hnY4Zx",2,1,"Chinese","Chinese",0.404761904761905,0.476190476190476,115.625,175,"Unfamiliar",0.404761904761905,"Chinese",115.625
"253","OzOdv9KW9",1,2,"Chinese","Chinese",0.380952380952381,0.357142857142857,151.25,120.625,"Unfamiliar",0.357142857142857,"Chinese",120.625
"254","p6zD8lTPE",1,1,"English","English",0.428571428571429,0.452380952380952,146.25,117.5,"Unfamiliar",0.452380952380952,"Chinese",146.25
"255","p8EGh20s0",2,1,"Chinese","Chinese",0.404761904761905,0.380952380952381,98.125,108.125,"Unfamiliar",0.404761904761905,"Chinese",98.125
"256","pRxtCSB4K",2,1,"English","English",0.380952380952381,0.261904761904762,101.25,120.625,"Unfamiliar",0.380952380952381,"Chinese",101.25
"257","PTPVArlWh",2,1,"English","Chinese",0.428571428571429,0.571428571428571,131.25,176.875,"Unfamiliar",0.428571428571429,"Chinese",131.25
"258","qkCj20k9b",2,1,"English","English",0.452380952380952,0.428571428571429,116.25,80.625,"Unfamiliar",0.452380952380952,"Chinese",116.25
"259","QkquTg1IK",1,2,"English","English",0.523809523809524,0.30952380952381,132.5,225.625,"Unfamiliar",0.30952380952381,"Chinese",225.625
"260","Qoxbg7wNS",2,1,"English","Chinese",0.452380952380952,0.595238095238095,117.5,170.625,"Unfamiliar",0.452380952380952,"Chinese",117.5
"261","QSXaVaD9Z",2,2,"Chinese","Chinese",0.5,0.642857142857143,113.125,87.5,"Unfamiliar",0.5,"Chinese",87.5
"262","r52yBk80l",1,2,"English","Chinese",0.595238095238095,0.619047619047619,170,120,"Unfamiliar",0.619047619047619,"Chinese",120
"263","rfRvwFlfX",1,1,"Chinese","Chinese",0.619047619047619,0.523809523809524,140.625,162.5,"Unfamiliar",0.523809523809524,"Chinese",140.625
"264","rGPKCjWaA",1,1,"English","English",0.404761904761905,0.857142857142857,163.75,98.125,"Unfamiliar",0.857142857142857,"Chinese",163.75
"265","rKidB2qNy",2,1,"English","English",0.523809523809524,0.571428571428571,181.25,220.625,"Unfamiliar",0.523809523809524,"Chinese",181.25
"266","RwMylUqN5",1,2,"English","English",0.595238095238095,0.69047619047619,100.3125,146.25,"Unfamiliar",0.69047619047619,"Chinese",146.25
"267","S17chl5OH",2,2,"Chinese","Chinese",0.642857142857143,0.69047619047619,165.625,122.5,"Unfamiliar",0.642857142857143,"Chinese",122.5
"268","s3YDFJpvQ",1,1,"English","English",0.357142857142857,0.547619047619048,139.375,113.75,"Unfamiliar",0.547619047619048,"Chinese",139.375
"269","sc3Ss2Wnh",2,1,"Chinese","Chinese",0.404761904761905,0.380952380952381,167.5,187.5,"Unfamiliar",0.404761904761905,"Chinese",167.5
"270","Shug2IBsp",1,2,"English","English",0.428571428571429,0.404761904761905,126.25,185,"Unfamiliar",0.404761904761905,"Chinese",185
"271","sJvS462Nk",1,2,"Chinese","Chinese",0.452380952380952,0.666666666666667,87.8125,132.5,"Unfamiliar",0.666666666666667,"Chinese",132.5
"272","sNo3pUCmu",1,2,"Chinese","Chinese",0.333333333333333,0.380952380952381,123.125,123.75,"Unfamiliar",0.380952380952381,"Chinese",123.75
"273","0aEn0wDnq",2,2,"English","Chinese",0.357142857142857,0.404761904761905,184.375,123.125,"Chinese",0.404761904761905,"Unfamiliar",184.375
"274","0BAJlOcD5",2,2,"Chinese","Chinese",0.428571428571429,0.833333333333333,133.125,96.25,"Chinese",0.833333333333333,"Unfamiliar",133.125
"275","0LT9JwaUE",1,2,"English","English",0.404761904761905,0.547619047619048,108.4375,126.25,"Chinese",0.404761904761905,"Unfamiliar",108.4375
"276","1H1p7oEuK",2,2,"Chinese","Chinese",0.5,0.619047619047619,195.625,94.375,"Chinese",0.619047619047619,"Unfamiliar",195.625
"277","1l8rtfbtD",2,1,"English","English",0.285714285714286,0.357142857142857,131.25,NA,"Chinese",0.357142857142857,"Unfamiliar",NA
"278","2ck1akV3d",2,2,"Chinese","Chinese",0.333333333333333,0.785714285714286,185,95.625,"Chinese",0.785714285714286,"Unfamiliar",185
"279","2fOJx7I5L",2,1,"English","English",0.452380952380952,0.357142857142857,116.875,134.375,"Chinese",0.357142857142857,"Unfamiliar",134.375
"280","2I54W9ZAX",2,1,"English","English",0.642857142857143,0.380952380952381,139.375,119.375,"Chinese",0.380952380952381,"Unfamiliar",119.375
"281","2q9t5vo2D",1,1,"Chinese","Chinese",0.30952380952381,0.357142857142857,109.6875,209.375,"Chinese",0.30952380952381,"Unfamiliar",209.375
"282","2zbTVYg1w",1,2,"Chinese","Chinese",0.880952380952381,0.5,100,104.375,"Chinese",0.880952380952381,"Unfamiliar",100
"283","33V6zn2gn",2,2,"English","English",0.666666666666667,0.523809523809524,128.75,126.5625,"Chinese",0.523809523809524,"Unfamiliar",128.75
"284","3o0EmVRqQ",1,1,"English","English",0.452380952380952,0.428571428571429,132.5,111.25,"Chinese",0.452380952380952,"Unfamiliar",111.25
"285","3O2VgVcWv",2,2,"Chinese","Chinese",0.428571428571429,0.642857142857143,122.5,87.5,"Chinese",0.642857142857143,"Unfamiliar",122.5
"286","3SRSHC1gh",2,1,"Chinese","Chinese",0.333333333333333,0.357142857142857,76.25,103.75,"Chinese",0.357142857142857,"Unfamiliar",103.75
"287","4c0n27tza",1,1,"English","English",0.642857142857143,0.714285714285714,125,128.125,"Chinese",0.642857142857143,"Unfamiliar",128.125
"288","5A7nSw9JF",1,1,"Chinese","Chinese",0.476190476190476,0.476190476190476,111.25,116.25,"Chinese",0.476190476190476,"Unfamiliar",116.25
"289","5F6SvT2jB",2,2,"Chinese","Chinese",0.261904761904762,0.452380952380952,125,59.0625,"Chinese",0.452380952380952,"Unfamiliar",125
"290","5FddDsiDh",1,2,"Chinese","Chinese",0.428571428571429,0.452380952380952,176.875,118.75,"Chinese",0.428571428571429,"Unfamiliar",176.875
"291","5HqfCTfn8",2,1,"English","English",0.523809523809524,0.833333333333333,125,176.875,"Chinese",0.833333333333333,"Unfamiliar",176.875
"292","6F9aPRUfk",1,2,"English","English",0.404761904761905,0.5,105.625,156.875,"Chinese",0.404761904761905,"Unfamiliar",105.625
"293","6tY22UYJe",2,2,"Chinese","Chinese",0.428571428571429,1,122.5,98.125,"Chinese",1,"Unfamiliar",122.5
"294","76GUmLrn9",1,2,"Chinese","Chinese",0.642857142857143,0.5,100,103.125,"Chinese",0.642857142857143,"Unfamiliar",100
"295","7dfASmvp6",1,2,"Chinese","Chinese",0.261904761904762,0.285714285714286,151.25,124.375,"Chinese",0.261904761904762,"Unfamiliar",151.25
"296","7Mv4zsWTR",1,1,"English","English",0.404761904761905,0.404761904761905,140.625,140.625,"Chinese",0.404761904761905,"Unfamiliar",140.625
"297","7WxpjknaK",1,2,"English","Chinese",0.333333333333333,0.571428571428571,114.375,80,"Chinese",0.333333333333333,"Unfamiliar",114.375
"298","8cUr70AUH",1,2,"English","English",0.547619047619048,0.785714285714286,112.5,135,"Chinese",0.547619047619048,"Unfamiliar",112.5
"299","8j4jGHQzy",2,1,"English","English",0.619047619047619,0.738095238095238,96.875,100.625,"Chinese",0.738095238095238,"Unfamiliar",100.625
"300","9e75OSdl0",1,2,"Chinese","Chinese",0.333333333333333,0.214285714285714,169.375,153.125,"Chinese",0.333333333333333,"Unfamiliar",169.375
"301","9Hk0ENjp6",2,2,"English","English",0.404761904761905,0.380952380952381,155.625,133.125,"Chinese",0.380952380952381,"Unfamiliar",155.625
"302","9OASlTIjx",1,1,"English","English",0.595238095238095,0.928571428571429,125.625,125,"Chinese",0.595238095238095,"Unfamiliar",125
"303","ABbqfgbTy",1,2,"English","Chinese",0.595238095238095,0.619047619047619,145,92.1875,"Chinese",0.595238095238095,"Unfamiliar",145
"304","af1sSmfPO",2,2,"English","Chinese",0.619047619047619,0.476190476190476,164.375,120,"Chinese",0.476190476190476,"Unfamiliar",164.375
"305","b3jONZg4F",1,2,"English","Chinese",0.428571428571429,0.69047619047619,96.25,93.125,"Chinese",0.428571428571429,"Unfamiliar",96.25
"306","B6WDfPDcM",2,2,"Chinese","Chinese",0.428571428571429,0.642857142857143,136.875,72.5,"Chinese",0.642857142857143,"Unfamiliar",136.875
"307","bgx9i9JE4",2,1,"Chinese","Chinese",0.30952380952381,0.880952380952381,83.4375,121.875,"Chinese",0.880952380952381,"Unfamiliar",121.875
"308","BJNg8JqHO",2,1,"English","English",0.357142857142857,0.595238095238095,113.75,122.5,"Chinese",0.595238095238095,"Unfamiliar",122.5
"309","bOYcugJB0",2,2,"Chinese","Chinese",0.571428571428571,0.285714285714286,100.957446808511,73.125,"Chinese",0.285714285714286,"Unfamiliar",100.957446808511
"310","bQzU1m2IN",1,1,"English","English",0.5,0.333333333333333,159.375,170,"Chinese",0.5,"Unfamiliar",170
"311","CahZtuMmo",2,1,"Chinese","Chinese",0.404761904761905,0.428571428571429,90,231.25,"Chinese",0.428571428571429,"Unfamiliar",231.25
"312","cj9sSlNhy",2,1,"English","English",0.595238095238095,0.904761904761905,100.625,112.8125,"Chinese",0.904761904761905,"Unfamiliar",112.8125
"313","ckm0CZl9F",2,2,"English","English",0.452380952380952,0.380952380952381,168.125,173.125,"Chinese",0.380952380952381,"Unfamiliar",168.125
"314","COOK963dc",2,2,"Chinese","Chinese",0.619047619047619,0.928571428571429,114.375,78.125,"Chinese",0.928571428571429,"Unfamiliar",114.375
"315","DcEYdrqMq",2,1,"English","English",0.666666666666667,0.857142857142857,128.125,166.875,"Chinese",0.857142857142857,"Unfamiliar",166.875
"316","DeDUrsx50",1,1,"English","English",0.380952380952381,0.404761904761905,125,97.5,"Chinese",0.380952380952381,"Unfamiliar",97.5
"317","DFbjlt2T5",1,1,"English","English",0.476190476190476,0.357142857142857,136.875,90.625,"Chinese",0.476190476190476,"Unfamiliar",90.625
"318","DK5S1UCNH",2,1,"English","English",0.5,0.476190476190476,64.375,130.625,"Chinese",0.476190476190476,"Unfamiliar",130.625
"319","dMPI5Fedg",2,2,"Chinese","Chinese",0.642857142857143,0.595238095238095,148.125,75.625,"Chinese",0.595238095238095,"Unfamiliar",148.125
"320","DWI1MyuSo",2,2,"English","Chinese",0.357142857142857,0.523809523809524,177.5,168.125,"Chinese",0.523809523809524,"Unfamiliar",177.5
"321","ej3AWvTD3",2,1,"Chinese","Chinese",0.404761904761905,0.380952380952381,82.1875,236.875,"Chinese",0.380952380952381,"Unfamiliar",236.875
"322","Ek7jGrPsX",2,2,"English","English",0.404761904761905,0.452380952380952,117.5,NA,"Chinese",0.452380952380952,"Unfamiliar",117.5
"323","eS1D8GFqT",1,2,"English","English",0.428571428571429,0.642857142857143,88.75,74.6875,"Chinese",0.428571428571429,"Unfamiliar",88.75
"324","ESMezgMPH",2,1,"English","English",0.452380952380952,0.523809523809524,126.875,166.25,"Chinese",0.523809523809524,"Unfamiliar",166.25
"325","EU2Y6Gne1",1,2,"English","Chinese",0.452380952380952,0.285714285714286,163.125,121.25,"Chinese",0.452380952380952,"Unfamiliar",163.125
"326","eVL8gRyb3",1,2,"English","English",0.428571428571429,0.333333333333333,128.125,141.875,"Chinese",0.428571428571429,"Unfamiliar",128.125
"327","eyCX5VgwM",2,2,"English","English",0.380952380952381,0.452380952380952,136.875,144.375,"Chinese",0.452380952380952,"Unfamiliar",136.875
"328","FbJgrl6mn",2,1,"English","English",0.619047619047619,0.571428571428571,126.25,160.625,"Chinese",0.571428571428571,"Unfamiliar",160.625
"329","fJ3Jf2RvS",1,2,"English","English",0.452380952380952,0.5,111.25,160,"Chinese",0.452380952380952,"Unfamiliar",111.25
"330","fxexbVHj5",2,1,"English","English",0.428571428571429,0.333333333333333,161.25,191.875,"Chinese",0.333333333333333,"Unfamiliar",191.875
"331","GDJyg1XOj",2,2,"Chinese","Chinese",0.404761904761905,0.714285714285714,119.375,98.125,"Chinese",0.714285714285714,"Unfamiliar",119.375
"332","gWuY53EMT",1,1,"Chinese","Chinese",0.619047619047619,0.523809523809524,107.5,157.5,"Chinese",0.619047619047619,"Unfamiliar",157.5
"333","hep86mJ1m",2,2,"English","English",0.880952380952381,0.976190476190476,116.875,124.375,"Chinese",0.976190476190476,"Unfamiliar",116.875
"334","Hl5O0ZvmZ",2,1,"Chinese","Chinese",0.452380952380952,0.404761904761905,118.75,152.5,"Chinese",0.404761904761905,"Unfamiliar",152.5
"335","HohYiTQ8U",1,1,"Chinese","Chinese",0.571428571428571,0.452380952380952,112.5,156.875,"Chinese",0.571428571428571,"Unfamiliar",156.875
"336","Huq94j4Xu",1,1,"Chinese","Chinese",0.285714285714286,0.428571428571429,143.125,118.75,"Chinese",0.285714285714286,"Unfamiliar",118.75
"337","hVoOSrb7X",1,1,"English","English",0.30952380952381,0.476190476190476,134.375,127.5,"Chinese",0.30952380952381,"Unfamiliar",127.5
"338","I3VkjpbaL",1,1,"English","English",0.357142857142857,0.452380952380952,143.75,155.625,"Chinese",0.357142857142857,"Unfamiliar",155.625
"339","I7WneYgfY",2,2,"English","English",0.357142857142857,0.380952380952381,151.25,131.875,"Chinese",0.380952380952381,"Unfamiliar",151.25
"340","i9PBdVyvR",1,2,"English","English",0.285714285714286,0.476190476190476,98.75,95,"Chinese",0.285714285714286,"Unfamiliar",98.75
"341","IdHrZOpqW",2,1,"English","English",0.357142857142857,0.380952380952381,133.125,130.625,"Chinese",0.380952380952381,"Unfamiliar",130.625
"342","ih1EFyTVx",1,2,"Chinese","Chinese",0.380952380952381,0.452380952380952,90.9375,72.5,"Chinese",0.380952380952381,"Unfamiliar",90.9375
"343","iKg6cAK5F",2,1,"English","English",0.404761904761905,0.452380952380952,105.625,133.125,"Chinese",0.452380952380952,"Unfamiliar",133.125
"344","iKmbi3szA",1,2,"Chinese","Chinese",0.80952380952381,0.619047619047619,145.625,166.875,"Chinese",0.80952380952381,"Unfamiliar",145.625
"345","ItutYrKif",2,2,"English","English",0.523809523809524,0.380952380952381,145,116.25,"Chinese",0.380952380952381,"Unfamiliar",145
"346","IVtpjyBeb",1,2,"English","English",0.5,0.452380952380952,141.25,131.25,"Chinese",0.5,"Unfamiliar",141.25
"347","Izb5Y3AxY",2,2,"English","English",0.452380952380952,0.547619047619048,169.375,181.25,"Chinese",0.547619047619048,"Unfamiliar",169.375
"348","IzLRR2Py3",2,2,"English","Chinese",0.428571428571429,0.571428571428571,150,91.875,"Chinese",0.571428571428571,"Unfamiliar",150
"349","j4zeAgtHg",1,1,"English","English",0.523809523809524,0.785714285714286,146.875,102.5,"Chinese",0.523809523809524,"Unfamiliar",102.5
"350","J5NBUJ9j9",1,2,"English","English",0.595238095238095,0.738095238095238,131.25,142.5,"Chinese",0.595238095238095,"Unfamiliar",131.25
"351","jdUNN0C1j",1,1,"Chinese","Chinese",0.380952380952381,0.333333333333333,139.375,130.625,"Chinese",0.380952380952381,"Unfamiliar",130.625
"352","jR9rzaSkD",1,1,"English","English",0.476190476190476,0.80952380952381,135.625,124.375,"Chinese",0.476190476190476,"Unfamiliar",124.375
"353","JWVrKBirU",2,2,"Chinese","Chinese",0.333333333333333,0.738095238095238,136.875,203.125,"Chinese",0.738095238095238,"Unfamiliar",136.875
"354","K29H97Yxg",1,1,"English","English",0.452380952380952,0.380952380952381,141.25,95.625,"Chinese",0.452380952380952,"Unfamiliar",95.625
"355","k7LhKvcZn",2,2,"English","Chinese",0.523809523809524,0.380952380952381,102.5,82.5,"Chinese",0.380952380952381,"Unfamiliar",102.5
"356","KfD6Qcb3d",1,2,"English","English",0.404761904761905,0.476190476190476,122.5,189.375,"Chinese",0.404761904761905,"Unfamiliar",122.5
"357","ko19A3lsF",2,1,"English","English",0.523809523809524,0.5,136.875,141.875,"Chinese",0.5,"Unfamiliar",141.875
"358","KO6e8jFOa",2,1,"Chinese","Chinese",0.357142857142857,0.738095238095238,105,143.75,"Chinese",0.738095238095238,"Unfamiliar",143.75
"359","kraLZEntb",1,1,"Chinese","Chinese",0.69047619047619,0.523809523809524,87.5,101.25,"Chinese",0.69047619047619,"Unfamiliar",101.25
"360","KTNq7gI5y",2,1,"Chinese","Chinese",0.5,0.523809523809524,110.625,128.75,"Chinese",0.523809523809524,"Unfamiliar",128.75
"361","LBDZk0qa7",2,1,"English","Chinese",0.666666666666667,0.666666666666667,86.875,111.875,"Chinese",0.666666666666667,"Unfamiliar",111.875
"362","LgCBgK19x",1,2,"English","Chinese",0.30952380952381,0.380952380952381,125,101.875,"Chinese",0.30952380952381,"Unfamiliar",125
"363","Lu7zlWU5n",1,1,"Chinese","Chinese",0.404761904761905,0.19047619047619,146.25,127.5,"Chinese",0.404761904761905,"Unfamiliar",127.5
"364","lZfgxNWML",1,1,"English","Chinese",0.404761904761905,0.476190476190476,115.625,183.125,"Chinese",0.404761904761905,"Unfamiliar",183.125
"365","m176ySq4O",2,2,"English","English",0.619047619047619,0.642857142857143,81.5625,67.8125,"Chinese",0.642857142857143,"Unfamiliar",81.5625
"366","M6W8jOyme",2,2,"Chinese","Chinese",0.333333333333333,0.547619047619048,140,88.75,"Chinese",0.547619047619048,"Unfamiliar",140
"367","MIMvUQ13z",2,1,"Chinese","Chinese",0.428571428571429,0.452380952380952,98.125,144.375,"Chinese",0.452380952380952,"Unfamiliar",144.375
"368","MjbRBsnDb",2,1,"Chinese","Chinese",0.5,0.523809523809524,79.375,135.625,"Chinese",0.523809523809524,"Unfamiliar",135.625
"369","mlhY148g5",1,1,"English","English",0.428571428571429,0.452380952380952,128.75,101.875,"Chinese",0.428571428571429,"Unfamiliar",101.875
"370","mqqQX7frK",1,2,"Chinese","Chinese",0.452380952380952,0.452380952380952,123.75,94.375,"Chinese",0.452380952380952,"Unfamiliar",123.75
"371","mS4oKQeLs",1,1,"English","English",0.547619047619048,0.69047619047619,104.375,165.625,"Chinese",0.547619047619048,"Unfamiliar",165.625
"372","MWmVJ84C3",2,1,"Chinese","Chinese",0.523809523809524,0.452380952380952,78.75,180,"Chinese",0.452380952380952,"Unfamiliar",180
"373","mxBryyuTF",2,1,"Chinese","Chinese",0.238095238095238,0.428571428571429,75,111.25,"Chinese",0.428571428571429,"Unfamiliar",111.25
"374","neHVhyDEN",2,1,"Chinese","Chinese",0.523809523809524,0.619047619047619,92.5,137.5,"Chinese",0.619047619047619,"Unfamiliar",137.5
"375","nMdC9xKan",2,1,"English","English",0.5,0.428571428571429,108.125,136.875,"Chinese",0.428571428571429,"Unfamiliar",136.875
"376","nMxj8jaxy",2,2,"English","English",0.642857142857143,0.595238095238095,112.5,105,"Chinese",0.595238095238095,"Unfamiliar",112.5
"377","nomLYcqoS",1,1,"English","Chinese",0.523809523809524,0.357142857142857,93.75,131.875,"Chinese",0.523809523809524,"Unfamiliar",131.875
"378","Nqax0KcLJ",2,1,"English","English",0.452380952380952,0.357142857142857,156.875,172.5,"Chinese",0.357142857142857,"Unfamiliar",172.5
"379","nqe9lzIWt",1,2,"English","English",0.5,0.476190476190476,116.25,176.875,"Chinese",0.5,"Unfamiliar",116.25
